Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Tapu_Durumu,Banyo_Sayısı
85,130.0,3,0.0,0,18.0,0.0856887387611147,1240000.0,0.0706870001490238,4,1,1,0,0,1.0
40,50.0,2,6.0,0,4.0,0.0227509810739655,1195000.0,0.0706870001490238,6,0,0,0,0,1.0
320,530.0,6,2.0,0,0.0,0.5912274601361085,20000000.0,0.0706870001490238,2,0,1,0,0,4.0
130,165.0,4,4.0,0,7.5,0.5912274601361085,2150000.0,0.0706870001490238,6,0,1,0,0,2.0
115,120.0,8,2.0,0,13.0,0.0421240872286523,3150000.0,0.0706870001490238,2,0,0,0,0,2.0
90,120.0,3,8.0,1,7.5,0.5912274601361085,2020000.0,0.0706870001490238,12,0,0,1,0,2.0
135,155.0,4,6.0,0,18.0,0.5912274601361085,3350000.0,0.0706870001490238,11,0,0,0,0,2.0
100,110.0,3,2.0,0,25.0,0.0856887387611147,1650000.0,0.0706870001490238,2,1,0,0,0,2.0
80,100.0,3,2.0,0,1.0,0.5912274601361085,1480000.0,0.0706870001490238,5,1,1,0,0,2.0
40,60.0,2,0.5,0,18.0,0.0856887387611147,978000.0,0.0706870001490238,10,0,0,1,0,1.0
130,150.0,4,1.0,0,0.0,0.5912274601361085,1550000.0,0.0706870001490238,4,0,0,1,0,2.0
65,85.0,3,12.0,1,4.0,0.0856887387611147,2075000.0,0.0706870001490238,12,0,0,1,0,1.0
100,115.0,3,2.0,0,0.0,0.5912274601361085,1670000.0,0.0706870001490238,13,0,0,1,0,1.0
100,120.0,4,5.0,0,0.0,0.5912274601361085,1985000.0,0.0706870001490238,11,0,0,1,0,2.0
120,145.0,4,2.0,0,7.5,0.5912274601361085,2950000.0,0.0706870001490238,3,0,0,0,0,1.0
64,94.0,3,2.0,0,1.0,0.5912274601361085,1150000.0,0.0706870001490238,8,1,0,1,0,1.0
82,102.0,3,6.0,0,2.0,0.5912274601361085,1750000.0,0.0706870001490238,6,0,0,0,0,1.0
125,135.0,4,4.0,0,7.5,0.5912274601361085,3425000.0,0.0706870001490238,4,0,0,0,0,2.0
98,105.0,3,1.0,0,4.0,0.0856887387611147,2050000.0,0.0706870001490238,13,1,0,0,0,2.0
88,120.0,3,6.0,0,0.0,0.5912274601361085,2465000.0,0.0706870001490238,14,0,1,0,0,2.0
85,120.0,3,6.0,0,1.0,0.5912274601361085,2465000.0,0.0706870001490238,14,0,1,0,0,2.0
70,90.0,3,9.0,0,3.0,0.5912274601361085,1995000.0,0.0706870001490238,9,1,0,0,0,2.0
85,135.0,3,10.0,0,4.0,0.5912274601361085,1525000.0,0.0706870001490238,15,1,0,0,0,2.0
135,195.0,4,2.0,0,25.0,0.0856887387611147,3125000.0,0.0706870001490238,9,1,0,0,0,1.0
210,220.0,4,5.0,0,13.0,0.0050171377477522,3200000.0,0.0706870001490238,6,0,0,0,0,1.0
130,150.0,4,9.0,0,4.0,0.5912274601361085,8250000.0,0.0706870001490238,3,1,0,0,0,2.0
45,55.0,2,3.0,0,0.0,0.0856887387611147,1125000.0,0.0706870001490238,13,0,0,0,0,1.0
80,90.0,3,12.0,0,18.0,0.5912274601361085,1250000.0,0.0706870001490238,12,0,0,0,1,1.0
250,300.0,6,1.0,0,18.0,0.0856887387611147,2750000.0,0.0706870001490238,2,0,1,0,0,2.0
44,45.0,2,2.0,0,1.0,0.0856887387611147,1450000.0,0.0706870001490238,2,0,0,0,1,1.0
44,45.0,2,1.0,0,0.0,0.0856887387611147,1500000.0,0.0706870001490238,2,0,0,0,1,1.0
